Timestamp,TX_ROOM_TEMPERATURE,TX_ROOM_HUMIDITY,MULTIPLEXER_I_CN,MULTIPLEXER_I_Eb-No,MULTIPLEXER_I_LINK_MARGIN,MULTIPLEXER_I_BITRATE,TRANSCODER_BITRATE,PA1_DC,PA2_DC,PA3_DC,PA4_DC,PA5_DC,PA6_DC,PA7_DC,PA8_DC,PA9_DC,PA10_DC,PA11_DC,PA12_DC,PA13_DC,PA14_DC,PA15_DC,PA16_DC,PA17_DC,PA18_DC,EXCITER_A_MER,EXCITER_B_MER,TRANSMITTER_FWD_POWER,TRANSMITTER_REFLECTED_POWER,PA1_FWD_POWER,PA1_TEMP,PA2_FWD_POWER,PA2_TEMP,PA3_FWD_POWER,PA3_TEMP,PA4_FWD_POWER,PA4_TEMP,PA5_FWD_POWER,PA5_TEMP,PA6_FWD_POWER,PA6_TEMP,PA7_FWD_POWER,PA7_TEMP,PA8_FWD_POWER,PA8_TEMP,PA9_FWD_POWER,PA9_TEMP,PA10_FWD_POWER,PA10_TEMP,PA11_FWD_POWER,PA11_TEMP,PA12_FWD_POWER,PA12_TEMP,PA13_FWD_POWER,PA13_TEMP,PA14_FWD_POWER,PA14_TEMP,PA15_FWD_POWER,PA15_TEMP,PA16_FWD_POWER,PA16_TEMP,PA17_FWD_POWER,PA17_TEMP,PA18_FWD_POWER,PA18_TEMP
2025-12-20T14:15,20.8,52,14.42,11.91,8.92,27.95,27.86,43.5,43.19,43.48,43.51,43.46,43.57,43.48,43.44,43.57,43.45,43.44,43.47,43.43,43.48,43.59,43.85,43.57,43.55,37,38,20631,51,1143.9,48,1170.1,49,1143.4,48,1181.7,47,1167.7,48,1038.1,47,1174.2,48,1117.8,48,1169.6,48,1167.2,47,1177.7,47,1179.2,48,1174.7,46,1173.7,48,1178.2,49,1177.7,48,1138.5,49,1174.2,49
2025-12-20T14:30,20.5,39,14.4,11.89,8.9,27.87,27.9,43.5,43.18,43.47,43.51,43.48,43.55,43.49,43.45,43.54,43.47,43.43,43.45,43.43,43.51,43.63,44.18,43.54,43.56,37,38,20713,51,1148.3,48,1176.2,49,1151.8,48,1176.7,47,1175.7,48,1050.1,46,1176.2,48,1129.8,48,1182.2,48,1180.2,47,1176.2,47,1181.2,48,1174.7,46,1175.7,48,1176.2,48,1176.2,48,1146.4,49,1171.7,49
2025-12-20T14:45,20.9,51,14.62,12.11,9.12,27.89,27.91,43.49,43.21,43.48,43.49,43.49,43.56,43.47,43.44,43.53,43.44,43.44,43.46,43.43,43.48,43.63,43.68,43.57,43.57,37,38,20447,50,1115.4,49,1167.2,50,1119.2,49,1172.2,48,1167.2,49,1017.8,47,1146.9,49,1091.8,48,1174.7,49,1176.2,48,1171.7,48,1166.2,49,1174.7,46,1179.2,48,1177.2,50,1183.2,49,1107.8,50,1179.7,50
2025-12-20T15:00,21.3,45,14.44,11.93,8.94,27.88,27.88,43.46,43.18,43.47,43.49,43.44,43.54,43.48,43.45,43.62,43.49,43.44,43.45,43.72,43.5,43.63,44.01,43.54,43.56,37,38,20595,51,1150.8,48,1179.7,49,1147.8,48,1175.2,47,1173.2,48,1048.8,46,1174.7,48,1133.7,48,1168.1,48,1175.7,47,1175.2,47,1178.7,48,1173.2,47,1173.7,48,1172.7,48,1174.7,48,1152.3,49,1181.2,49
2025-12-20T15:15,20.8,51,14.35,11.84,8.85,27.89,27.89,43.51,43.12,43.46,43.49,43.43,43.55,43.49,43.46,43.57,43.48,43.39,43.45,43.78,43.57,43.64,44,43.57,43.56,37,38,20816,51,1177.2,47,1178.2,47,1173.2,48,1176.2,47,1174.7,47,1070.1,46,1171.2,47,1156.2,47,1163.7,47,1170.7,46,1169.6,46,1176.7,47,1172.7,47,1177.2,47,1175.2,48,1179.7,47,1170.1,48,1176.7,48
2025-12-20T15:30,20.4,44,14.31,11.8,8.81,27.91,27.9,43.49,43.18,43.48,43.5,43.46,43.57,43.48,43.43,43.57,43.49,43.43,43.46,43.78,43.52,43.61,44.3,43.53,43.55,37,38,20930,52,1175.2,47,1179.7,47,1169.6,47,1175.7,46,1180.7,47,1082.5,45,1177.7,47,1167.7,47,1176.2,47,1179.7,46,1178.2,46,1177.7,47,1172.7,47,1180.7,47,1173.7,47,1170.7,47,1179.2,48,1174.7,48
2025-12-20T15:45,20.7,53,14.28,11.77,8.78,27.89,27.91,43.44,43.15,43.47,43.5,43.47,43.55,43.48,43.43,43.52,43.5,43.38,43.45,43.7,43.49,43.62,44.33,43.56,43.57,37,38,20844,51,1174.7,48,1175.7,48,1173.2,48,1175.7,47,1170.7,48,1068.7,46,1173.7,47,1155.2,47,1176.2,47,1170.1,46,1176.7,47,1175.2,47,1173.7,47,1177.7,47,1181.2,48,1165.2,47,1169.6,48,1173.2,48
2025-12-20T16:00,20.5,44,14.28,11.77,8.78,27.91,27.88,43.58,43.27,43.48,43.53,43.46,43.55,43.47,43.44,43.51,43.45,43.41,43.45,43.7,43.51,43.66,43.84,43.56,43.6,37,38,20899,51,1177.7,47,1177.2,48,1178.7,48,1174.7,46,1174.7,47,1081.1,46,1168.1,47,1163.2,47,1176.2,47,1174.7,46,1176.2,46,1182.7,47,1173.7,47,1179.2,47,1173.2,48,1175.2,47,1173.7,48,1176.2,48
2025-12-20T16:15,21.2,51,14.28,11.77,8.78,27.87,27.88,43.5,43.23,43.48,43.48,43.45,43.55,43.48,43.46,43.55,43.46,43.41,43.46,43.7,43.52,43.62,43.86,43.56,43.56,37,38,20784,51,1159.7,48,1174.2,48,1162.2,48,1172.2,47,1173.2,48,1061.9,46,1178.2,48,1139.5,47,1171.7,47,1173.7,47,1171.2,47,1170.7,47,1173.7,47,1175.2,47,1173.2,48,1179.2,48,1150.8,48,1179.7,49
2025-12-20T16:30,20.2,44,14.21,11.7,8.71,27.9,27.92,43.52,43.15,43.44,43.48,43.48,43.54,43.5,43.46,43.55,43.44,43.46,43.42,43.71,43.49,43.62,44.08,43.57,43.56,37,38,20862,51,1173.2,47,1172.7,47,1167.2,47,1176.7,46,1177.7,47,1091.8,45,1173.2,46,1173.2,46,1171.7,46,1181.2,46,1179.2,46,1167.2,46,1172.2,46,1172.2,46,1175.2,47,1181.2,47,1168.6,47,1181.2,48
2025-12-20T16:45,20.8,52,14.18,11.67,8.68,27.91,27.88,43.52,43.15,43.48,43.49,43.45,43.55,43.48,43.47,43.5,43.46,43.44,43.43,43.85,43.45,43.63,43.95,43.56,43.55,37,38,20445,50,1111.6,49,1171.7,49,1110.7,49,1178.2,48,1180.2,49,1015.2,47,1150.8,49,1083.4,48,1171.7,49,1178.2,48,1175.2,48,1179.2,49,1175.7,48,1174.7,48,1167.7,50,1172.2,49,1109.2,50,1170.1,50
2025-12-20T17:00,20.3,43,14.07,11.56,8.59,27.89,27.89,43.48,43.14,43.48,43.51,43.48,43.55,43.47,43.45,43.63,43.44,43.42,43.46,44.08,43.45,43.63,43.84,43.55,43.56,37,38,20811,51,1167.7,48,1178.2,48,1159.2,48,1169.6,47,1172.7,48,1065.1,46,1170.7,47,1146.4,47,1182.2,47,1166.2,47,1176.2,47,1181.7,47,1172.2,48,1179.7,47,1172.2,48,1179.7,48,1138.1,48,1179.7,49
2025-12-20T17:15,20.5,51,14.07,11.56,8.57,27.9,27.88,43.49,43.08,43.44,43.48,43.44,43.57,43.48,43.44,43.57,43.44,43.43,43.44,44.08,43.47,43.6,44.13,43.52,43.58,37,38,20913,52,1178.7,47,1173.7,47,1169.6,47,1172.7,46,1180.7,47,1093.2,45,1172.7,47,1178.2,47,1169.1,46,1180.2,46,1177.7,46,1183.2,46,1172.2,48,1178.7,46,1180.7,47,1169.6,47,1167.7,47,1176.2,48
2025-12-20T17:30,22.1,46,14.04,11.53,8.54,27.91,27.89,43.48,43.14,43.46,43.49,43.46,43.55,43.49,43.44,43.55,43.49,43.51,43.43,44.05,43.46,43.63,43.42,43.54,43.58,37,38,20658,51,1157.7,48,1168.1,48,1142.9,48,1174.7,47,1173.7,48,1050.1,46,1168.6,47,1125.5,47,1179.7,47,1173.7,47,1176.2,47,1181.7,47,1181.2,48,1179.2,47,1177.7,48,1185.3,48,1123.1,48,1173.2,49
2025-12-20T17:45,21,45,14.08,11.57,8.58,27.88,27.9,43.47,43.44,43.47,43.5,43.44,43.56,43.46,43.46,43.5,43.43,43.47,43.44,43.56,43.44,43.65,43.88,43.57,43.58,37,38,20064,50,1084.4,50,1166.2,51,1099.3,50,1175.2,49,1166.2,50,997.6,48,1135.1,49,1059.6,49,1169.1,49,1172.2,49,1175.7,49,1178.7,50,1179.7,48,1180.7,49,1147.4,50,1143.9,50,1074.2,50,1171.7,51
2025-12-20T18:30,21.4,44,13.99,11.48,8.49,27.89,27.88,43.49,43.3,43.52,43.52,43.46,43.53,43.48,43.44,43.61,43.49,43.41,43.45,43.84,43.39,43.66,43.61,43.54,43.55,37,38,19870,49,1081.1,50,1171.7,50,1094.6,50,1181.2,49,1181.7,50,993.8,48,1117.8,49,1052.4,49,1178.7,49,1167.2,49,1175.7,49,1177.7,50,1176.2,49,1175.7,49,1143.9,50,1137.1,50,1063.2,50,1177.7,51
2025-12-20T18:45,21.45,44,14.02,11.51,8.52,27.92,27.9,43.55,43.23,43.51,43.49,43.43,43.55,43.5,43.48,43.54,43.46,43.45,43.47,43.92,43.43,43.63,43.55,43.52,43.57,37,38,20022,50,1090.4,49,1182.2,50,1097.9,49,1176.7,48,1181.2,49,998,47,1122.1,49,1056.4,49,1183.2,49,1176.2,48,1170.7,49,1170.7,49,1168.6,48,1179.7,49,1145.9,50,1153.7,49,1069.2,50,1177.7,50
2025-12-20T19:00,21.5,44,14.37,11.86,8.87,27.9,27.89,43.51,43.12,43.45,43.53,43.46,43.56,43.49,43.46,43.55,43.44,43.47,43.46,43.72,43.41,43.6,43.73,43.55,43.56,37,38,20285,50,1135.1,48,1177.2,48,1134.2,48,1182.2,47,1168.6,48,1030.1,46,1147.8,48,1099.8,47,1176.2,48,1179.2,47,1179.2,47,1179.7,48,1181.7,47,1168.6,48,1182.2,48,1170.7,48,1112.6,48,1177.2,49
2025-12-20T19:15,21.4,44,14.4,11.89,8.9,27.89,27.88,43.47,43.08,43.47,43.5,43.44,43.55,43.48,43.45,43.53,43.46,43.44,43.46,44.44,43.4,43.61,43.76,43.54,43.59,37,38,20435,50,1155.2,48,1173.2,48,1136.6,48,1173.2,47,1174.7,48,1051.9,46,1168.1,47,1117.8,47,1180.7,47,1168.1,47,1174.2,47,1182.2,47,1167.7,47,1165.2,47,1169.6,48,1178.2,48,1136.1,48,1166.2,49
2025-12-20T19:30,22.1,39,14.54,12.03,9.01,27.89,27.89,43.43,43.06,43.47,43.5,43.45,43.54,43.49,43.46,43.61,43.49,43.47,43.46,43.89,43.47,43.62,43.76,43.53,43.57,37,38,20413,51,1159.7,48,1173.2,48,1145.9,48,1176.7,47,1167.2,48,1060.5,46,1171.7,47,1125,47,1178.2,47,1174.2,47,1174.2,47,1178.2,47,1175.7,47,1175.2,47,1172.7,48,1177.7,48,1135.6,48,1181.2,49
2025-12-20T19:45,21.9,36,14.45,11.94,8.95,27.92,27.91,43.53,43.16,43.48,43.49,43.47,43.55,43.48,43.46,43.56,43.48,43.42,43.44,43.99,43.49,43.64,43.64,43.53,43.55,37,38,20531,51,1137.1,48,1179.2,49,1157.2,48,1169.1,47,1166.7,48,1075.6,47,1165.7,48,1104,48,1174.7,48,1175.7,47,1175.7,47,1172.2,48,1181.7,48,1177.7,48,1172.2,49,1177.2,48,1136.1,49,1171.7,49
2025-12-20T20:00,22.1,41,14.4,11.89,8.9,27.9,27.9,43.5,43.31,43.46,43.47,43.45,43.56,43.48,43.47,43.49,43.47,43.44,43.44,43.72,43.41,43.63,43.49,43.53,43.55,37,38,20587,51,1100.2,50,1170.1,50,1118.3,50,1181.2,49,1182.2,50,1043.4,48,1137.1,49,1071.5,49,1173.2,49,1175.7,49,1174.2,49,1181.2,49,1174.7,48,1173.7,49,1156.7,50,1170.1,50,1082,50,1174.2,51
2025-12-20T20:15,21.8,43,14.32,11.81,8.82,27.89,27.9,43.52,43.22,43.46,43.48,43.51,43.55,43.48,43.46,43.52,43.45,43.44,43.47,43.98,43.47,43.63,43.95,43.55,43.59,37,38,21014,51,1173.2,48,1173.2,48,1175.2,48,1175.7,47,1170.1,48,1127.4,46,1178.2,47,1163.7,47,1170.7,47,1176.7,46,1174.7,47,1175.7,47,1171.7,48,1177.2,47,1176.7,48,1182.7,48,1167.2,48,1176.7,48
2025-12-20T20:45,21.2,49,14.29,11.78,8.79,27.94,27.89,43.5,43.11,43.49,43.48,43.44,43.55,43.48,43.45,43.58,43.46,43.44,43.44,43.92,43.58,43.65,43.54,43.54,43.55,37,38,20690,51,1141,49,1176.2,49,1142,49,1179.2,48,1177.2,49,1036.3,47,1173.7,48,1111.1,48,1172.7,48,1177.2,47,1171.7,48,1179.2,48,1175.2,48,1173.7,48,1180.2,49,1176.2,49,1130.8,49,1166.7,49
2025-12-20T21:00,20.1,49,14.27,11.76,8.77,27.89,27.88,43.47,43.14,43.46,43.51,43.46,43.55,43.48,43.46,43.5,43.44,43.44,43.44,43.92,43.57,43.64,43.73,43.54,43.57,37,38,20875,51,1177.7,47,1181.7,47,1174.2,47,1175.7,46,1164.2,47,1102.6,45,1175.7,46,1173.7,46,1176.7,46,1177.7,46,1179.2,46,1174.2,46,1175.2,48,1173.2,46,1177.2,47,1176.2,47,1172.2,47,1169.1,48
2025-12-20T21:15,20.6,51,14.27,11.76,8.77,27.9,27.9,43.51,43.29,43.49,43.49,43.46,43.55,43.48,43.45,43.57,43.46,43.43,43.44,43.64,43.46,43.61,43.55,43.57,43.59,37,38,20592,51,1146.4,49,1168.1,49,1152.3,49,1184.2,47,1180.2,48,1060.5,47,1178.7,48,1130.3,48,1165.2,48,1171.2,47,1173.7,48,1173.7,48,1171.2,47,1167.2,48,1181.2,49,1167.7,48,1142.5,49,1180.7,49
2025-12-20T21:30,20.6,49,14.28,11.77,8.78,27.88,27.9,43.47,43.22,43.47,43.49,43.44,43.56,43.47,43.47,43.52,43.51,43.42,43.44,44.18,43.45,43.62,43.57,43.55,43.55,37,38,20543,50,1110.7,49,1173.2,50,1120.7,50,1167.7,48,1179.2,49,1016.5,47,1156.2,49,1083.4,49,1173.2,49,1176.2,48,1180.7,48,1176.7,49,1177.2,48,1182.2,49,1178.7,50,1185.8,49,1096,50,1170.1,50
2025-12-20T21:45,20.6,51,14.28,11.77,8.78,27.89,27.9,43.52,43.04,43.49,43.49,43.47,43.53,43.47,43.46,43.57,43.49,43.44,43.42,44.18,43.63,43.61,43.79,43.58,43.56,37,38,20724,51,1163.2,48,1182.7,48,1159.2,48,1173.2,47,1167.7,48,1058.7,46,1170.7,47,1138.1,47,1164.2,47,1178.7,47,1174.2,47,1180.7,47,1177.2,48,1179.7,47,1170.1,48,1169.6,48,1151.3,48,1177.7,49
2025-12-20T22:00,20.8,48,14.28,11.77,8.78,27.87,27.88,43.52,42.99,43.48,43.49,43.43,43.56,43.48,43.45,43.6,43.45,43.48,43.45,44.18,43.44,43.61,43.69,43.57,43.56,37,38,20837,51,1172.7,47,1174.7,47,1176.2,48,1176.7,46,1165.2,47,1083,45,1181.7,47,1167.7,47,1170.1,47,1173.7,46,1174.7,46,1176.2,47,1177.2,48,1175.7,47,1178.7,48,1182.2,47,1184.2,48,1185.3,48
2025-12-20T22:15,20.1,49,14.28,11.77,8.78,27.92,27.91,43.45,43.11,43.48,43.51,43.49,43.55,43.48,43.44,43.51,43.48,43.4,43.43,44.01,43.52,43.63,43.59,43.58,43.56,37,38,20867,51,1178.2,47,1179.7,47,1179.2,47,1177.7,46,1179.2,47,1088.5,45,1175.2,47,1171.7,47,1164.2,47,1169.1,46,1174.7,46,1182.7,47,1181.2,48,1169.1,46,1176.7,47,1183.7,47,1167.2,48,1175.7,48
2025-12-20T22:30,20.5,49,14.27,11.76,8.77,27.9,27.88,43.48,43.04,43.45,43.5,43.45,43.55,43.49,43.44,43.57,43.48,43.43,43.47,43.93,43.52,43.62,43.68,43.56,43.58,37,38,20873,51,1181.2,47,1171.2,47,1174.7,47,1171.7,46,1172.2,47,1095.1,45,1174.7,47,1177.7,47,1181.2,46,1174.2,46,1171.7,46,1180.2,47,1181.7,49,1174.7,46,1178.2,47,1179.7,47,1177.7,48,1165.2,48
2025-12-20T22:45,20.25,48.5,14.22,11.71,8.72,27.89,27.89,43.55,43.06,43.45,43.48,43.47,43.55,43.48,43.44,43.59,43.47,43.57,43.47,43.92,43.41,43.63,43.53,43.53,43.54,37,38,20909,51,1173.2,47,1171.7,47,1171.2,47,1165.2,46,1175.7,47,1102.6,45,1176.2,46,1170.7,46,1171.2,46,1171.2,45,1174.2,46,1169.6,46,1166.7,48,1169.1,46,1174.7,47,1175.2,47,1181.7,47,1168.1,47
2025-12-20T23:00,20,48,14.24,11.73,8.74,27.87,27.91,43.52,43.31,43.51,43.5,43.49,43.55,43.49,43.48,43.56,43.46,43.44,43.45,43.76,43.42,43.6,43.62,43.53,43.53,37,38,20435,50,1105,50,1174.7,50,1124.5,50,1180.2,48,1185.3,50,1030.1,48,1145.9,49,1078.8,49,1173.2,49,1169.1,48,1173.2,49,1179.7,49,1173.7,47,1182.7,49,1166.7,50,1178.7,50,1099.8,50,1176.2,51
2025-12-20T23:15,20.6,51,14.24,11.73,8.74,27.9,27.89,43.47,43.08,43.45,43.49,43.46,43.54,43.48,43.45,43.51,43.48,43.47,43.47,43.76,43.48,43.64,43.74,43.54,43.55,37,38,20866,51,1184.2,47,1167.2,47,1169.6,48,1172.2,47,1170.7,47,1073.3,46,1179.2,47,1159.2,47,1179.7,47,1175.2,46,1173.2,46,1173.2,47,1173.7,47,1182.7,47,1180.2,48,1175.7,47,1170.1,48,1179.2,48
2025-12-20T23:30,20.4,50,14.22,11.71,8.72,27.89,27.9,43.46,43.26,43.49,43.49,43.45,43.54,43.47,43.47,43.51,43.47,43.45,43.46,43.93,43.45,43.61,43.7,43.55,43.54,37,38,20697,51,1163.7,48,1173.7,48,1172.7,48,1177.7,47,1171.7,48,1073.3,46,1171.7,48,1143.4,48,1173.7,47,1173.7,47,1175.7,47,1179.2,48,1174.2,47,1182.7,47,1169.1,48,1181.7,48,1148.8,49,1172.7,49
2025-12-20T23:45,21.8,46,14.18,11.67,8.68,27.89,27.9,43.52,43.24,43.5,43.5,43.42,43.53,43.48,43.44,43.56,43.47,43.41,43.44,43.76,43.39,43.61,43.6,43.53,43.56,37,38,20193,49,1092.3,49,1173.2,50,1100.2,50,1171.7,48,1181.2,49,1008.7,47,1126.4,49,1071.5,49,1171.7,49,1180.7,48,1169.6,49,1173.2,49,1177.7,48,1178.2,49,1132.7,50,1165.7,50,1071.9,50,1169.1,50
2025-12-21T00:00,22.5,45,14.17,11.66,8.67,27.89,27.88,43.49,43.21,43.48,43.47,43.47,43.54,43.48,43.45,43.58,43.45,43.44,43.43,43.8,43.46,43.62,43.74,43.53,43.57,37,38,20339,50,1131.3,48,1177.2,49,1135.1,48,1171.2,47,1171.2,48,1035.9,47,1159.2,48,1101.7,48,1175.7,48,1176.2,47,1179.7,48,1176.7,48,1170.7,47,1176.2,48,1172.7,49,1171.2,48,1114.9,49,1170.1,49
2025-12-21T00:15,22.1,46,14.2,11.69,8.7,27.89,27.91,43.5,43.17,43.45,43.48,43.43,43.56,43.48,43.47,43.52,43.46,43.42,43.43,43.84,43.47,43.61,43.51,43.55,43.57,37,38,20484,50,1161.7,48,1168.6,48,1159.7,48,1176.7,47,1172.7,48,1063.2,46,1181.7,47,1137.1,47,1175.7,47,1173.7,47,1168.1,47,1176.2,47,1171.7,46,1169.6,47,1173.2,48,1166.7,48,1129.3,48,1173.2,48
2025-12-21T00:30,20.9,45,13.98,11.47,8.48,27.91,27.88,43.55,43.23,43.47,43.5,43.44,43.55,43.48,43.44,43.49,43.51,43.41,43.43,43.93,43.46,43.62,43.78,43.53,43.58,37,38,20491,50,1172.2,47,1169.1,48,1177.7,47,1167.7,46,1179.2,47,1075.6,45,1175.2,47,1154.2,47,1177.7,47,1181.2,46,1173.2,46,1175.7,47,1175.2,46,1184.2,47,1167.7,48,1181.2,47,1149.8,48,1174.2,48
2025-12-21T00:45,21.85,45,14.21,11.7,8.71,27.91,27.9,43.45,43.14,43.48,43.48,43.47,43.56,43.48,43.46,43.52,43.48,43.5,43.44,43.62,43.47,43.65,43.65,43.55,43.57,37,38,20314,50,1144.4,48,1177.7,48,1126.4,48,1178.7,47,1171.2,48,1046.5,46,1157.7,48,1111.1,47,1182.2,47,1171.2,47,1179.2,47,1177.7,48,1173.2,47,1179.2,47,1175.2,48,1181.7,48,1124.5,48,1172.7,49
2025-12-21T01:00,22.8,45,14.21,11.7,8.71,27.89,27.91,43.47,43.27,43.45,43.5,43.43,43.55,43.48,43.47,43.55,43.5,43.44,43.45,43.64,43.43,43.63,43.59,43.55,43.55,37,38,19954,49,1071,50,1176.2,50,1083.9,50,1179.2,49,1178.2,50,999.7,48,1117.8,49,1059.1,49,1175.7,49,1177.7,49,1172.2,49,1175.2,50,1170.7,48,1169.6,49,1141.5,50,1159.2,50,1069.6,50,1174.7,51
2025-12-21T01:15,22.5,45,14.2,11.69,8.7,27.91,27.89,43.52,43.24,43.47,43.5,43.46,43.55,43.49,43.45,43.54,43.47,43.44,43.46,43.78,43.48,43.63,43.95,43.57,43.58,37,38,20491,50,1172.7,48,1183.7,48,1173.2,48,1170.7,46,1176.7,47,1072.8,46,1180.2,47,1151.3,47,1179.7,47,1177.7,47,1174.2,47,1178.2,47,1177.7,46,1171.7,47,1166.7,48,1180.7,47,1150.8,48,1168.1,48
2025-12-21T01:30,21.6,45,14.18,11.67,8.68,27.92,27.88,43.51,43.29,43.47,43.49,43.46,43.55,43.48,43.45,43.58,43.44,43.43,43.44,43.58,43.41,43.6,43.59,43.53,43.55,37,38,20241,50,1112.1,49,1176.2,49,1117.8,49,1176.7,48,1173.2,49,1035.4,47,1151.8,48,1104,48,1173.2,48,1172.2,48,1174.7,48,1181.7,48,1177.2,48,1172.7,48,1171.2,49,1181.2,49,1097.9,49,1178.7,49
2025-12-21T01:45,21.3,44,14.21,11.7,8.71,27.88,27.89,43.48,43.19,43.5,43.47,43.47,43.57,43.48,43.45,43.55,43.44,43.45,43.45,43.7,43.51,43.61,43.73,43.54,43.58,37,38,20234,50,1118.8,49,1174.2,49,1119.2,49,1169.1,48,1173.2,49,1024.4,47,1134.2,48,1083.4,48,1172.2,48,1178.2,48,1180.2,48,1178.7,48,1172.2,47,1173.2,48,1168.6,49,1170.7,49,1097.9,49,1180.2,50
2025-12-21T02:00,21.9,45,14.21,11.7,8.71,27.87,27.86,43.53,43.11,43.46,43.47,43.46,43.56,43.5,43.46,43.54,43.47,43.39,43.46,43.96,43.48,43.62,43.84,43.59,43.55,37,38,20550,50,1169.6,47,1167.7,47,1173.2,47,1174.2,46,1167.2,47,1077.9,45,1175.7,47,1156.7,46,1184.2,46,1172.2,46,1175.2,46,1179.2,47,1174.7,47,1178.2,46,1170.7,47,1181.7,47,1158.2,47,1180.2,48
2025-12-21T02:15,22.6,45,14.22,11.71,8.72,27.91,27.87,43.48,43.17,43.49,43.52,43.44,43.54,43.48,43.44,43.51,43.45,43.44,43.45,43.66,43.5,43.62,43.8,43.54,43.56,37,38,20601,50,1169.6,47,1182.2,47,1175.2,47,1175.2,46,1174.7,47,1084.8,45,1177.7,46,1165.2,46,1168.1,46,1181.7,46,1178.7,46,1173.7,46,1176.2,46,1180.2,46,1177.7,47,1177.2,47,1161.7,47,1175.2,48
2025-12-21T02:30,22.1,45,14.2,11.69,8.7,27.88,27.89,43.45,43.18,43.46,43.5,43.45,43.54,43.48,43.44,43.59,43.48,43.45,43.44,43.76,43.45,43.64,43.74,43.54,43.57,37,38,20327,50,1139.5,48,1172.7,48,1144.4,48,1181.2,47,1177.7,48,1042.1,46,1167.2,48,1116.4,47,1175.2,47,1174.7,47,1171.7,47,1181.2,48,1177.2,47,1181.2,47,1174.7,48,1168.6,48,1121.2,48,1175.7,49
2025-12-21T02:45,21,44,14.27,11.76,8.77,27.87,27.9,43.53,43.23,43.48,43.49,43.46,43.55,43.45,43.47,43.58,43.42,43.44,43.45,43.87,43.41,43.59,43.54,43.55,43.54,37,38,20337,50,1142,48,1172.7,48,1149.3,48,1168.6,47,1166.2,48,1048.8,46,1168.6,48,1117.3,47,1170.1,47,1174.2,47,1166.2,47,1174.7,48,1177.7,47,1175.7,47,1179.2,48,1171.7,48,1126.4,48,1182.2,49
2025-12-21T03:00,22,44,14.25,11.74,8.75,27.93,27.92,43.49,43.12,43.46,43.5,43.45,43.54,43.5,43.47,43.51,43.45,43.43,43.43,44.29,43.43,43.6,43.76,43.54,43.56,37,38,20545,50,1180.7,47,1170.1,47,1173.2,47,1171.7,46,1168.1,47,1079.3,45,1168.6,47,1160.2,46,1182.7,46,1171.2,46,1178.7,46,1180.2,47,1172.2,46,1177.2,46,1171.2,47,1175.7,47,1153.7,47,1178.2,48
2025-12-21T03:15,23,44,14.27,11.76,8.77,27.89,27.88,43.46,43.25,43.48,43.49,43.46,43.54,43.48,43.46,43.52,43.49,43.44,43.46,43.84,43.47,43.65,43.79,43.53,43.56,37,38,20467,51,1153.3,48,1174.7,48,1164.7,48,1169.6,47,1180.7,48,1062.8,46,1174.7,47,1135.6,47,1166.2,47,1170.1,47,1177.2,47,1176.2,47,1168.6,46,1176.7,47,1178.2,48,1172.7,48,1138.1,48,1165.7,48
2025-12-21T03:30,22.4,44,14.2,11.69,8.7,27.9,27.91,43.46,43.25,43.47,43.49,43.44,43.56,43.47,43.45,43.57,43.5,43.43,43.44,44.1,43.45,43.63,43.81,43.54,43.56,37,38,20520,51,1171.7,47,1178.7,48,1179.2,47,1168.1,46,1172.7,47,1071,45,1169.1,47,1150.8,47,1180.7,47,1162.7,46,1174.7,46,1172.7,47,1172.7,46,1170.1,47,1181.7,48,1173.2,47,1151.3,48,1183.2,48
2025-12-21T04:15,22.45,44,14.2,11.69,8.7,27.91,27.89,43.52,43.26,43.52,43.49,43.47,43.55,43.48,43.45,43.53,43.45,43.45,43.44,43.51,43.47,43.63,43.54,43.52,43.58,37,38,20574,51,1175.7,47,1171.7,47,1173.7,47,1167.7,46,1177.7,47,1073.7,45,1180.2,47,1154.2,47,1180.2,47,1175.7,46,1173.7,46,1174.2,47,1174.7,46,1182.2,47,1181.7,47,1177.2,47,1150.3,48,1171.7,48
2025-12-21T04:30,22.5,44,14.29,11.78,8.79,28.03,28.08,43.55,43.26,43.48,43.46,43.44,43.54,43.49,43.45,43.51,43.46,43.42,43.45,44.05,43.44,43.65,43.72,43.53,43.57,37,38,20670,51,1180.2,47,1178.2,47,1179.2,47,1170.7,46,1181.7,47,1091.8,45,1182.2,46,1172.2,46,1170.7,46,1175.2,46,1180.2,46,1178.2,46,1166.7,45,1178.7,46,1169.6,47,1178.2,47,1170.1,47,1173.7,48
2025-12-21T04:45,21.9,44,14.25,11.74,8.75,28.03,28.08,43.51,43.15,43.48,43.49,43.42,43.54,43.48,43.46,43.58,43.46,43.42,43.44,44.11,43.46,43.64,43.69,43.55,43.57,37,38,20332,50,1134.2,48,1172.2,48,1132.2,48,1176.2,47,1172.2,48,1034.5,47,1148.3,48,1097.4,48,1167.7,48,1167.7,47,1173.7,48,1179.2,48,1177.7,47,1171.2,48,1176.7,49,1174.2,48,1112.6,49,1172.7,50
